service_line_id,from_source_line_id,from_source_station_id,from_source_station_key,from_station_name,to_source_line_id,to_source_station_id,to_source_station_key,to_station_name,duration_seconds,average_duration_seconds,straight_distance_meters,sample_count,duration_method
SL_564F0B5AFE1B,S1102,0234,S1102|0234,신도림,S1102,0235,S1102|0235,문래,120,120,1067,434,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0235,S1102|0235,문래,S1102,0236,S1102|0236,영등포구청,60,60,880,434,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0236,S1102|0236,영등포구청,S1102,0237,S1102|0237,당산,120,100,1135,434,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0237,S1102|0237,당산,S1102,0238,S1102|0238,합정,180,159,1993,434,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0238,S1102|0238,합정,S1102,0239,S1102|0239,홍대입구,120,100,1096,434,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0239,S1102|0239,홍대입구,S1102,0238,S1102|0238,합정,60,76,1096,432,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0238,S1102|0238,합정,S1102,0237,S1102|0237,당산,120,136,1993,432,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0237,S1102|0237,당산,S1102,0236,S1102|0236,영등포구청,60,77,1135,432,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0236,S1102|0236,영등포구청,S1102,0235,S1102|0235,문래,60,60,880,432,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0235,S1102|0235,문래,S1102,0234,S1102|0234,신도림,120,120,1067,432,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0228,S1102|0228,서울대입구(관악구청),S1102,0229,S1102|0229,봉천,60,60,984,436,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0229,S1102|0229,봉천,S1102,0230,S1102|0230,신림,120,97,1088,436,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0230,S1102|0230,신림,S1102,0231,S1102|0231,신대방,120,120,1469,436,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0231,S1102|0231,신대방,S1102,0232,S1102|0232,구로디지털단지,60,82,1092,436,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0232,S1102|0232,구로디지털단지,S1102,0233,S1102|0233,대림(구로구청),60,80,1056,436,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0233,S1102|0233,대림(구로구청),S1102,0234,S1102|0234,신도림,120,138,1759,436,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0202,S1102|0202,을지로입구,S1102,0201,S1102|0201,시청,60,77,699,432,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0201,S1102|0201,시청,S1102,0243,S1102|0243,충정로(경기대입구),60,77,1042,432,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0243,S1102|0243,충정로(경기대입구),S1102,0242,S1102|0242,아현,60,77,783,432,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0242,S1102|0242,아현,S1102,0241,S1102|0241,이대,60,60,901,432,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0241,S1102|0241,이대,S1102,0240,S1102|0240,신촌(지하),60,60,813,432,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0240,S1102|0240,신촌(지하),S1102,0239,S1102|0239,홍대입구,120,120,1181,432,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0219,S1102|0219,삼성(무역센터),S1102,0220,S1102|0220,선릉,120,104,1420,436,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0220,S1102|0220,선릉,S1102,0221,S1102|0221,역삼,60,79,1111,436,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0221,S1102|0221,역삼,S1102,0222,S1102|0222,강남,60,60,802,436,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0222,S1102|0222,강남,S1102,0223,S1102|0223,교대(법원·검찰청),120,98,1277,436,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0223,S1102|0223,교대(법원·검찰청),S1102,0224,S1102|0224,서초,60,60,637,436,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0224,S1102|0224,서초,S1102,0225,S1102|0225,방배,120,120,1461,436,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0225,S1102|0225,방배,S1102,0226,S1102|0226,사당,120,139,1514,436,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0226,S1102|0226,사당,S1102,0227,S1102|0227,낙성대(강감찬),120,120,1594,436,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0227,S1102|0227,낙성대(강감찬),S1102,0228,S1102|0228,서울대입구(관악구청),60,83,1060,436,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0211,S1102|0211,성수,S1102,0210,S1102|0210,뚝섬,60,60,807,432,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0210,S1102|0210,뚝섬,S1102,0209,S1102|0209,한양대,120,109,1010,432,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0209,S1102|0209,한양대,S1102,0208,S1102|0208,왕십리(성동구청),120,109,846,432,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0208,S1102|0208,왕십리(성동구청),S1102,0207,S1102|0207,상왕십리,60,60,767,432,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0207,S1102|0207,상왕십리,S1102,0206,S1102|0206,신당,60,60,883,432,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0206,S1102|0206,신당,S1102,0205,S1102|0205,동대문역사문화공원(DDP),120,107,912,432,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0205,S1102|0205,동대문역사문화공원(DDP),S1102,0204,S1102|0204,을지로4가,60,77,1016,432,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0204,S1102|0204,을지로4가,S1102,0203,S1102|0203,을지로3가,60,60,596,432,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0203,S1102|0203,을지로3가,S1102,0202,S1102|0202,을지로입구,60,60,733,432,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0211,S1102|0211,성수,S1102,0212,S1102|0212,건대입구,60,71,1259,436,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0212,S1102|0212,건대입구,S1102,0213,S1102|0213,구의(광진구청),120,120,1540,436,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0213,S1102|0213,구의(광진구청),S1102,0214,S1102|0214,강변(동서울터미널),60,60,779,436,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0214,S1102|0214,강변(동서울터미널),S1102,0215,S1102|0215,잠실나루,120,120,1800,436,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0215,S1102|0215,잠실나루,S1102,0216,S1102|0216,잠실(송파구청),120,106,884,436,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0216,S1102|0216,잠실(송파구청),S1102,0217,S1102|0217,잠실새내,120,104,1240,436,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0217,S1102|0217,잠실새내,S1102,0218,S1102|0218,종합운동장,120,104,1094,436,DEPARTURE_TO_ARRIVAL
SL_564F0B5AFE1B,S1102,0218,S1102|0218,종합운동장,S1102,0219,S1102|0219,삼성(무역센터),120,104,973,436,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0336,I1103|0336,압구정,I1103,0337,I1103|0337,신사,120,120,1304,730,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0337,I1103|0337,신사,I1103,0338,I1103|0338,잠원,90,93,853,729,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0338,I1103|0338,잠원,I1103,0339,I1103|0339,고속터미널,120,97,1071,365,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0339,I1103|0339,고속터미널,I1103,0340,I1103|0340,교대(법원·검찰청),120,120,1537,364,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0340,I1103|0340,교대(법원·검찰청),I1103,0341,I1103|0341,남부터미널(예술의전당),60,83,929,364,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0341,I1103|0341,남부터미널(예술의전당),I1103,0342,I1103|0342,양재(서초구청),120,120,1584,365,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0342,I1103|0342,양재(서초구청),I1103,0343,I1103|0343,매봉,120,120,1153,730,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0343,I1103|0343,매봉,I1103,0344,I1103|0344,도곡,60,84,895,365,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0344,I1103|0344,도곡,I1103,0345,I1103|0345,대치,60,60,786,363,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0345,I1103|0345,대치,I1103,0346,I1103|0346,학여울,60,60,698,726,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0346,I1103|0346,학여울,I1103,0347,I1103|0347,대청,90,87,842,726,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0347,I1103|0347,대청,I1103,0348,I1103|0348,일원,90,87,1155,725,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0348,I1103|0348,일원,I1103,0349,I1103|0349,수서,120,120,1618,363,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0349,I1103|0349,수서,I1103,0350,I1103|0350,가락시장,120,120,1491,324,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0350,I1103|0350,가락시장,I1103,0351,I1103|0351,경찰병원,60,60,689,324,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0351,I1103|0351,경찰병원,I1103,0352,I1103|0352,오금,60,61,813,324,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I4106,1950,I4106|1950,삼송역,I4106,1948,I4106|1948,원흥역,120,120,1983,480,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I4106,1948,I4106|1948,원흥역,I4106,1951,I4106|1951,원당역,150,160,2685,480,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I4106,1951,I4106|1951,원당역,I4106,1952,I4106|1952,화정역,180,180,2241,480,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I4106,1952,I4106|1952,화정역,I4106,1953,I4106|1953,대곡역,120,129,1922,240,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I4106,1953,I4106|1953,대곡역,I4106,1954,I4106|1954,백석역,180,180,2380,240,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I4106,1954,I4106|1954,백석역,I4106,1955,I4106|1955,마두역,120,120,1378,480,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I4106,1955,I4106|1955,마두역,I4106,1956,I4106|1956,정발산역,90,80,921,480,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I4106,1956,I4106|1956,정발산역,I4106,1957,I4106|1957,주엽역,120,120,1570,480,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I4106,1957,I4106|1957,주엽역,I4106,1958,I4106|1958,대화역,120,120,1347,479,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0326,I1103|0326,독립문,I1103,0327,I1103|0327,경복궁(정부서울청사),120,120,1389,730,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0327,I1103|0327,경복궁(정부서울청사),I1103,0328,I1103|0328,안국,90,87,1051,729,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0328,I1103|0328,안국,I1103,0329,I1103|0329,종로3가,60,84,792,365,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0329,I1103|0329,종로3가,I1103,0330,I1103|0330,을지로3가,60,60,586,365,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0330,I1103|0330,을지로3가,I1103,0331,I1103|0331,충무로,60,60,564,365,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0331,I1103|0331,충무로,I1103,0332,I1103|0332,동대입구,60,84,1012,365,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0332,I1103|0332,동대입구,I1103,0333,I1103|0333,약수,60,60,702,365,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0333,I1103|0333,약수,I1103,0334,I1103|0334,금호,60,60,823,363,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0334,I1103|0334,금호,I1103,0335,I1103|0335,옥수,60,60,748,363,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0335,I1103|0335,옥수,I1103,0336,I1103|0336,압구정,120,120,1985,363,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0320,I1103|0320,구파발,I1103,0321,I1103|0321,연신내,120,120,1935,726,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0321,I1103|0321,연신내,I1103,0322,I1103|0322,불광,90,87,1301,726,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0322,I1103|0322,불광,I1103,0323,I1103|0323,녹번,90,87,1142,726,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0323,I1103|0323,녹번,I1103,0324,I1103|0324,홍제,120,120,1526,725,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0324,I1103|0324,홍제,I1103,0325,I1103|0325,무악재,90,93,870,726,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0325,I1103|0325,무악재,I1103,0326,I1103|0326,독립문,90,93,1134,726,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0333,I1103|0333,약수,I1103,0332,I1103|0332,동대입구,60,60,702,365,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0332,I1103|0332,동대입구,I1103,0331,I1103|0331,충무로,60,69,1012,365,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0331,I1103|0331,충무로,I1103,0330,I1103|0330,을지로3가,60,60,564,365,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0330,I1103|0330,을지로3가,I1103,0329,I1103|0329,종로3가,60,60,586,365,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0329,I1103|0329,종로3가,I1103,0328,I1103|0328,안국,60,69,792,365,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0328,I1103|0328,안국,I1103,0327,I1103|0327,경복궁(정부서울청사),90,80,1051,729,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0327,I1103|0327,경복궁(정부서울청사),I1103,0326,I1103|0326,독립문,120,120,1389,730,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0326,I1103|0326,독립문,I1103,0325,I1103|0325,무악재,90,100,1134,726,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0325,I1103|0325,무악재,I1103,0324,I1103|0324,홍제,90,100,870,725,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0324,I1103|0324,홍제,I1103,0323,I1103|0323,녹번,120,120,1526,726,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0323,I1103|0323,녹번,I1103,0322,I1103|0322,불광,90,80,1142,725,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0322,I1103|0322,불광,I1103,0321,I1103|0321,연신내,90,80,1301,726,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0321,I1103|0321,연신내,I1103,0320,I1103|0320,구파발,120,120,1935,725,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0320,I1103|0320,구파발,I1103,0319,I1103|0319,지축,180,180,1359,218,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0319,I1103|0319,지축,I4106,1950,I4106|1950,삼송역,120,128,1693,218,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I4106,1958,I4106|1958,대화역,I4106,1957,I4106|1957,주엽역,120,120,1347,480,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I4106,1957,I4106|1957,주엽역,I4106,1956,I4106|1956,정발산역,120,120,1570,480,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I4106,1956,I4106|1956,정발산역,I4106,1955,I4106|1955,마두역,90,80,921,480,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I4106,1955,I4106|1955,마두역,I4106,1954,I4106|1954,백석역,120,120,1378,479,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I4106,1954,I4106|1954,백석역,I4106,1953,I4106|1953,대곡역,180,180,2380,240,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I4106,1953,I4106|1953,대곡역,I4106,1952,I4106|1952,화정역,120,130,1922,240,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I4106,1952,I4106|1952,화정역,I4106,1951,I4106|1951,원당역,180,180,2241,480,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I4106,1951,I4106|1951,원당역,I4106,1948,I4106|1948,원흥역,150,160,2685,479,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I4106,1948,I4106|1948,원흥역,I4106,1950,I4106|1950,삼송역,120,120,1983,479,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I4106,1950,I4106|1950,삼송역,I1103,0319,I1103|0319,지축,120,131,1693,224,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0319,I1103|0319,지축,I1103,0320,I1103|0320,구파발,180,180,1359,224,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0344,I1103|0344,도곡,I1103,0343,I1103|0343,매봉,60,69,895,365,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0343,I1103|0343,매봉,I1103,0342,I1103|0342,양재(서초구청),120,120,1153,730,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0342,I1103|0342,양재(서초구청),I1103,0341,I1103|0341,남부터미널(예술의전당),120,120,1584,365,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0341,I1103|0341,남부터미널(예술의전당),I1103,0340,I1103|0340,교대(법원·검찰청),60,69,929,365,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0340,I1103|0340,교대(법원·검찰청),I1103,0339,I1103|0339,고속터미널,120,120,1537,365,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0339,I1103|0339,고속터미널,I1103,0338,I1103|0338,잠원,120,111,1071,365,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0338,I1103|0338,잠원,I1103,0337,I1103|0337,신사,90,101,853,730,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0337,I1103|0337,신사,I1103,0336,I1103|0336,압구정,120,120,1304,729,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0336,I1103|0336,압구정,I1103,0335,I1103|0335,옥수,120,120,1985,363,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0335,I1103|0335,옥수,I1103,0334,I1103|0334,금호,60,60,748,363,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0334,I1103|0334,금호,I1103,0333,I1103|0333,약수,60,60,823,363,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0349,I1103|0349,수서,I1103,0348,I1103|0348,일원,120,120,1618,363,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0348,I1103|0348,일원,I1103,0347,I1103|0347,대청,90,80,1155,726,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0347,I1103|0347,대청,I1103,0346,I1103|0346,학여울,90,80,842,726,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0346,I1103|0346,학여울,I1103,0345,I1103|0345,대치,60,60,698,726,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0345,I1103|0345,대치,I1103,0344,I1103|0344,도곡,60,60,786,363,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0352,I1103|0352,오금,I1103,0351,I1103|0351,경찰병원,60,60,813,334,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0351,I1103|0351,경찰병원,I1103,0350,I1103|0350,가락시장,60,60,689,334,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0350,I1103|0350,가락시장,I1103,0349,I1103|0349,수서,120,120,1491,334,DEPARTURE_TO_ARRIVAL
SL_69DD658ED6A6,I1103,0340,I1103|0340,교대(법원·검찰청),I1103,0320,I1103|0320,구파발,120,120,18024,1,DEPARTURE_TO_DEPARTURE
SL_69DD658ED6A6,I1103,0339,I1103|0339,고속터미널,I1103,0341,I1103|0341,남부터미널(예술의전당),120,120,2441,1,DEPARTURE_TO_ARRIVAL
SL_6EEBE5963ED8,I1104,0426,I1104|0426,서울역,I1104,0425,I1104|0425,회현(남대문시장),120,112,790,433,DEPARTURE_TO_ARRIVAL
SL_6EEBE5963ED8,I1104,0425,I1104|0425,회현(남대문시장),I1104,0424,I1104|0424,명동,60,60,742,861,DEPARTURE_TO_ARRIVAL
SL_6EEBE5963ED8,I1104,0424,I1104|0424,명동,I1104,0423,I1104|0423,충무로,60,61,733,433,DEPARTURE_TO_ARRIVAL
SL_6EEBE5963ED8,I1104,0423,I1104|0423,충무로,I1104,0422,I1104|0422,동대문역사문화공원(DDP),120,120,1240,433,DEPARTURE_TO_ARRIVAL
SL_6EEBE5963ED8,I1104,0422,I1104|0422,동대문역사문화공원(DDP),I1104,0421,I1104|0421,동대문,60,61,663,433,DEPARTURE_TO_ARRIVAL
SL_6EEBE5963ED8,I1104,0421,I1104|0421,동대문,I1104,0420,I1104|0420,혜화,120,120,1395,433,DEPARTURE_TO_ARRIVAL
SL_6EEBE5963ED8,I1104,0420,I1104|0420,혜화,I1104,0419,I1104|0419,한성대입구(삼선교),60,69,782,433,DEPARTURE_TO_ARRIVAL
SL_6EEBE5963ED8,I1104,0419,I1104|0419,한성대입구(삼선교),I1104,0418,I1104|0418,성신여대입구(돈암),60,68,1087,431,DEPARTURE_TO_ARRIVAL
SL_6EEBE5963ED8,I1104,0418,I1104|0418,성신여대입구(돈암),I1104,0417,I1104|0417,길음,120,120,1371,431,DEPARTURE_TO_ARRIVAL
SL_6EEBE5963ED8,I1104,0417,I1104|0417,길음,I1104,0416,I1104|0416,미아사거리,120,120,1186,431,DEPARTURE_TO_ARRIVAL
SL_6EEBE5963ED8,I1104,0416,I1104|0416,미아사거리,I1104,0415,I1104|0415,미아(서울사이버대학),120,120,1504,427,DEPARTURE_TO_ARRIVAL
SL_6EEBE5963ED8,I1104,0415,I1104|0415,미아(서울사이버대학),I1104,0414,I1104|0414,수유(강북구청),90,101,1257,854,DEPARTURE_TO_ARRIVAL
SL_6EEBE5963ED8,I1104,0414,I1104|0414,수유(강북구청),I1104,0413,I1104|0413,쌍문,120,120,1416,854,DEPARTURE_TO_ARRIVAL
SL_6EEBE5963ED8,I1104,0413,I1104|0413,쌍문,I1104,0412,I1104|0412,창동,120,120,1348,427,DEPARTURE_TO_ARRIVAL
SL_6EEBE5963ED8,I1104,0412,I1104|0412,창동,I1104,0411,I1104|0411,노원,120,112,1351,427,DEPARTURE_TO_ARRIVAL
SL_6EEBE5963ED8,I1104,0411,I1104|0411,노원,I1104,0410,I1104|0410,상계,90,101,1003,852,DEPARTURE_TO_ARRIVAL
SL_6EEBE5963ED8,I1104,0410,I1104|0410,상계,I1104,0409,I1104|0409,불암산,180,172,1175,426,DEPARTURE_TO_ARRIVAL
SL_6EEBE5963ED8,I1104,0409,I1104|0409,불암산,I4104,0408,I4104|0408,별내별가람역,300,300,3281,138,DEPARTURE_TO_ARRIVAL
SL_6EEBE5963ED8,I4104,0408,I4104|0408,별내별가람역,I4104,0406,I4104|0406,오남역,360,376,7846,138,DEPARTURE_TO_ARRIVAL
SL_6EEBE5963ED8,I4104,0406,I4104|0406,오남역,I4104,0405,I4104|0405,진접역,120,136,1958,138,DEPARTURE_TO_ARRIVAL
SL_6EEBE5963ED8,I1104,0434,I1104|0434,남태령,I1104,0433,I1104|0433,사당,120,120,1480,469,DEPARTURE_TO_ARRIVAL
SL_6EEBE5963ED8,I1104,0433,I1104|0433,사당,I1104,0432,I1104|0432,총신대입구(이수),60,68,1253,431,DEPARTURE_TO_ARRIVAL
SL_6EEBE5963ED8,I1104,0432,I1104|0432,총신대입구(이수),I1104,0431,I1104|0431,동작(현충원),120,128,1794,431,DEPARTURE_TO_ARRIVAL
SL_6EEBE5963ED8,I1104,0431,I1104|0431,동작(현충원),I1104,0430,I1104|0430,이촌(국립중앙박물관),180,179,3045,431,DEPARTURE_TO_ARRIVAL
SL_6EEBE5963ED8,I1104,0430,I1104|0430,이촌(국립중앙박물관),I1104,0429,I1104|0429,신용산,120,120,14,431,DEPARTURE_TO_ARRIVAL
SL_6EEBE5963ED8,I1104,0429,I1104|0429,신용산,I1104,0428,I1104|0428,삼각지(전쟁기념관),60,60,748,857,DEPARTURE_TO_ARRIVAL
SL_6EEBE5963ED8,I1104,0428,I1104|0428,삼각지(전쟁기념관),I1104,0427,I1104|0427,숙대입구(갈월),120,112,1151,431,DEPARTURE_TO_ARRIVAL
SL_6EEBE5963ED8,I1104,0427,I1104|0427,숙대입구(갈월),I1104,0426,I1104|0426,서울역,120,113,934,431,DEPARTURE_TO_ARRIVAL
SL_AA31BBF870D0,I4103,1751,I4103|1751,산본역,I4103,1708,I4103|1708,금정역,240,239,1813,472,DEPARTURE_TO_ARRIVAL
SL_AA31BBF870D0,I4103,1708,I4103|1708,금정역,I4103,1457,I4103|1457,범계역,180,180,2080,466,DEPARTURE_TO_ARRIVAL
SL_AA31BBF870D0,I4103,1457,I4103|1457,범계역,I4103,1456,I4103|1456,평촌역,120,113,1266,235,DEPARTURE_TO_ARRIVAL
SL_AA31BBF870D0,I4103,1456,I4103|1456,평촌역,I4103,1455,I4103|1455,인덕원역,120,121,1411,235,DEPARTURE_TO_ARRIVAL
SL_AA31BBF870D0,I4103,1455,I4103|1455,인덕원역,I4103,1454,I4103|1454,정부과천청사역,180,180,2964,235,DEPARTURE_TO_ARRIVAL
SL_AA31BBF870D0,I4103,1454,I4103|1454,정부과천청사역,I4103,1453,I4103|1453,과천역,120,113,916,235,DEPARTURE_TO_ARRIVAL
SL_AA31BBF870D0,I4103,1453,I4103|1453,과천역,I4103,1452,I4103|1452,대공원역,90,102,947,466,DEPARTURE_TO_ARRIVAL
SL_AA31BBF870D0,I4103,1452,I4103|1452,대공원역,I4103,1451,I4103|1451,경마공원역,120,114,927,235,DEPARTURE_TO_ARRIVAL
SL_AA31BBF870D0,I4103,1451,I4103|1451,경마공원역,I4103,1450,I4103|1450,선바위역,120,113,1011,235,DEPARTURE_TO_ARRIVAL
SL_6EEBE5963ED8,I4103,1450,I4103|1450,선바위역,I1104,0434,I1104|0434,남태령,180,171,1806,235,DEPARTURE_TO_ARRIVAL
